1/31=72 mod 97
26/88=51 mod 97
10/67=32 mod 97
28/73=15 mod 97
23/58=79 mod 97
21/77=62 mod 97
4/2=2 mod 97
25/6=85 mod 97
9/58=52 mod 97
21/94=90 mod 97
17/7=44 mod 97
12/37=58 mod 97
24/93=91 mod 97
19/18=28 mod 97
10/79=21 mod 97
12/65=36 mod 97
16/55=92 mod 97
23/23=1 mod 97
1/62=36 mod 97
6/12=49 mod 97
27/45=20 mod 97
1/21=37 mod 97
0/78=0 mod 97
16/63=68 mod 97
9/82=77 mod 97
19/4=29 mod 97
19/31=10 mod 97
15/95=41 mod 97
15/58=22 mod 97
1/20=34 mod 97
25/89=9 mod 97
19/2=58 mod 97
6/45=26 mod 97
13/46=53 mod 97
14/81=84 mod 97
25/5=5 mod 97
1/44=86 mod 97
9/37=92 mod 97
3/22=31 mod 97
29/55=94 mod 97
26/20=11 mod 97
26/95=84 mod 97
13/32=58 mod 97
17/81=5 mod 97
18/81=11 mod 97
9/56=40 mod 97
23/67=93 mod 97
27/18=50 mod 97
17/79=26 mod 97
10/52=86 mod 97
22/7=17 mod 97
3/75=66 mod 97
23/87=85 mod 97
3/26=71 mod 97
12/82=38 mod 97
3/68=30 mod 97
4/21=51 mod 97
5/45=54 mod 97
3/12=73 mod 97
22/75=96 mod 97
27/67=67 mod 97
16/96=81 mod 97
13/74=88 mod 97
7/48=83 mod 97
7/44=20 mod 97
30/40=25 mod 97
10/85=80 mod 97
15/11=19 mod 97
14/76=64 mod 97
23/50=80 mod 97
10/86=52 mod 97
26/25=67 mod 97
3/57=46 mod 97
7/11=80 mod 97
16/56=28 mod 97
15/24=37 mod 97
6/60=68 mod 97
31/13=77 mod 97
30/70=42 mod 97
11/18=6 mod 97
15/17=18 mod 97
12/55=69 mod 97
24/13=69 mod 97
17/14=22 mod 97
2/25=35 mod 97
9/31=66 mod 97
27/4=31 mod 97
24/71=14 mod 97
28/86=68 mod 97
14/91=30 mod 97
3/64=44 mod 97
16/24=33 mod 97
0/43=0 mod 97
8/62=94 mod 97
15/45=65 mod 97
29/70=60 mod 97
8/88=53 mod 97
13/64=29 mod 97
8/61=86 mod 97
12/23=68 mod 97
9/16=43 mod 97
21/51=86 mod 97
22/41=10 mod 97
1/64=47 mod 97
19/43=23 mod 97
27/51=69 mod 97
9/30=10 mod 97
28/89=45 mod 97
21/70=10 mod 97
26/85=14 mod 97
26/63=62 mod 97
14/25=51 mod 97
11/89=35 mod 97
10/65=30 mod 97
21/56=61 mod 97
11/35=89 mod 97
20/13=9 mod 97
2/73=8 mod 97
23/78=9 mod 97
16/16=1 mod 97
28/43=39 mod 97
14/59=66 mod 97
2/54=18 mod 97
27/68=76 mod 97
6/17=46 mod 97
5/44=42 mod 97
24/25=32 mod 97
23/79=58 mod 97
29/65=87 mod 97
30/79=63 mod 97
0/16=0 mod 97
1/17=40 mod 97
21/20=35 mod 97
8/42=51 mod 97
4/68=40 mod 97
0/94=0 mod 97
6/56=59 mod 97
27/2=62 mod 97
11/24=53 mod 97
27/73=11 mod 97
12/63=51 mod 97
28/45=89 mod 97
25/8=88 mod 97
6/5=40 mod 97
2/36=27 mod 97
16/7=30 mod 97
20/84=88 mod 97
2/42=37 mod 97
24/11=11 mod 97
4/58=77 mod 97
15/27=76 mod 97
8/81=48 mod 97
9/42=21 mod 97
25/70=35 mod 97
23/94=57 mod 97
19/25=90 mod 97
24/86=86 mod 97
23/31=7 mod 97
5/78=61 mod 97
1/72=31 mod 97
14/37=3 mod 97
26/61=37 mod 97
13/18=60 mod 97
28/7=4 mod 97
3/31=22 mod 97
16/73=64 mod 97
1/78=51 mod 97
12/70=75 mod 97
25/63=82 mod 97
19/75=30 mod 97
6/63=74 mod 97
7/86=17 mod 97
29/24=78 mod 97
7/27=29 mod 97
30/27=55 mod 97
8/92=76 mod 97
8/3=35 mod 97
16/8=2 mod 97
30/49=60 mod 97
29/44=69 mod 97
0/63=0 mod 97
29/72=26 mod 97
28/75=34 mod 97
21/74=75 mod 97
8/53=88 mod 97
14/3=37 mod 97
18/96=79 mod 97
19/48=59 mod 97
3/84=52 mod 97
0/13=0 mod 97
7/47=60 mod 97
25/65=75 mod 97
18/61=48 mod 97
14/96=83 mod 97
5/80=91 mod 97
3/82=58 mod 97
19/77=33 mod 97
21/4=78 mod 97
14/77=9 mod 97
14/4=52 mod 97
12/96=85 mod 97
0/54=0 mod 97
28/35=59 mod 97
13/69=3 mod 97
17/92=16 mod 97
13/9=23 mod 97
13/26=49 mod 97
11/93=70 mod 97
9/15=20 mod 97
4/80=34 mod 97
25/76=45 mod 97
5/91=80 mod 97
22/53=48 mod 97
17/34=49 mod 97
15/75=39 mod 97
21/91=45 mod 97
29/73=19 mod 97
4/76=46 mod 97
10/28=35 mod 97
26/40=54 mod 97
28/71=81 mod 97
29/48=39 mod 97
21/5=43 mod 97
12/32=61 mod 97
2/21=74 mod 97
27/72=61 mod 97
6/64=88 mod 97
12/78=30 mod 97
23/20=6 mod 97
22/1=22 mod 97
18/25=24 mod 97
24/40=20 mod 97
24/56=42 mod 97
7/53=77 mod 97
21/49=42 mod 97
17/26=79 mod 97
25/61=2 mod 97
7/4=26 mod 97
26/86=77 mod 97
11/95=43 mod 97
12/50=8 mod 97
31/10=71 mod 97
21/88=30 mod 97
16/90=67 mod 97
7/92=18 mod 97
27/37=82 mod 97
2/6=65 mod 97
9/21=42 mod 97
1/95=48 mod 97
1/79=70 mod 97
29/62=74 mod 97
1/42=67 mod 97
10/12=17 mod 97
14/63=11 mod 97
3/25=4 mod 97
7/95=45 mod 97
25/49=50 mod 97
14/19=62 mod 97
15/93=69 mod 97
9/11=89 mod 97
6/65=18 mod 97
2/3=33 mod 97
30/45=33 mod 97
22/49=44 mod 97
24/21=15 mod 97
9/65=27 mod 97
7/23=72 mod 97
24/81=47 mod 97
22/72=3 mod 97
22/59=76 mod 97
9/17=69 mod 97
4/57=29 mod 97
18/72=73 mod 97
11/74=67 mod 97
13/86=87 mod 97
25/20=74 mod 97
27/92=14 mod 97
14/94=60 mod 97
28/61=10 mod 97
30/81=83 mod 97
27/32=16 mod 97
10/76=18 mod 97
17/62=30 mod 97
25/55=71 mod 97
30/5=6 mod 97
30/73=23 mod 97
28/37=6 mod 97
26/64=58 mod 97
16/39=80 mod 97
22/89=70 mod 97
12/47=89 mod 97
13/49=26 mod 97
13/31=63 mod 97
5/84=22 mod 97
20/49=40 mod 97
1/39=5 mod 97
22/68=26 mod 97
22/12=18 mod 97
20/76=36 mod 97
1/70=79 mod 97
26/35=34 mod 97
21/42=49 mod 97
15/19=11 mod 97
10/45=11 mod 97
17/93=20 mod 97
14/62=19 mod 97
27/44=91 mod 97
8/55=46 mod 97
21/46=11 mod 97
20/59=25 mod 97
0/64=0 mod 97
13/70=57 mod 97
30/18=34 mod 97
24/94=89 mod 97
11/12=9 mod 97
14/6=67 mod 97
15/50=10 mod 97
0/89=0 mod 97
22/17=7 mod 97
20/94=58 mod 97
10/72=19 mod 97
9/62=33 mod 97
22/87=56 mod 97
28/3=74 mod 97
10/92=95 mod 97
7/70=68 mod 97
18/93=44 mod 97
24/26=83 mod 97
10/16=37 mod 97
31/11=91 mod 97
15/88=63 mod 97
28/50=51 mod 97
20/39=3 mod 97
27/16=32 mod 97
15/80=79 mod 97
2/68=20 mod 97
1/12=89 mod 97
5/64=41 mod 97
31/14=23 mod 97
27/29=21 mod 97
6/88=64 mod 97
23/32=28 mod 97
5/8=37 mod 97
16/79=53 mod 97
7/62=58 mod 97
0/31=0 mod 97
20/45=22 mod 97
0/53=0 mod 97
28/76=31 mod 97
2/34=40 mod 97
3/70=43 mod 97
18/75=8 mod 97
18/36=49 mod 97
2/75=44 mod 97
21/24=13 mod 97
5/88=21 mod 97
21/2=59 mod 97
12/69=55 mod 97
19/84=6 mod 97
3/15=39 mod 97
16/50=43 mod 97
28/62=38 mod 97
4/94=31 mod 97
24/5=63 mod 97
30/64=52 mod 97
29/45=61 mod 97
25/13=84 mod 97
16/32=49 mod 97
20/2=10 mod 97
23/11=55 mod 97
12/5=80 mod 97
29/77=81 mod 97
2/66=50 mod 97
5/19=36 mod 97
7/12=41 mod 97
16/76=87 mod 97
1/8=85 mod 97
0/44=0 mod 97
29/46=66 mod 97
25/2=61 mod 97
13/67=61 mod 97
4/51=21 mod 97
14/14=1 mod 97
30/56=4 mod 97
18/8=75 mod 97
2/59=51 mod 97
4/5=59 mod 97
21/13=24 mod 97
25/56=68 mod 97
1/29=87 mod 97
28/34=75 mod 97
22/3=72 mod 97
25/35=70 mod 97
7/81=42 mod 97
18/94=91 mod 97
2/12=81 mod 97
7/71=93 mod 97
5/4=74 mod 97
9/47=91 mod 97
19/82=44 mod 97
26/24=90 mod 97
23/10=12 mod 97
19/24=21 mod 97
0/68=0 mod 97
5/93=23 mod 97
8/68=80 mod 97
13/13=1 mod 97
20/90=11 mod 97
2/11=9 mod 97
13/94=28 mod 97
23/55=11 mod 97
20/30=33 mod 97
15/49=30 mod 97
15/81=90 mod 97
20/93=92 mod 97
30/41=93 mod 97
23/71=70 mod 97
14/83=96 mod 97
15/82=96 mod 97
14/30=91 mod 97
7/88=10 mod 97
9/66=31 mod 97
24/29=51 mod 97
2/86=88 mod 97
11/45=80 mod 97
20/1=20 mod 97
2/8=73 mod 97
29/27=37 mod 97
27/74=41 mod 97
6/48=85 mod 97
0/77=0 mod 97
0/93=0 mod 97
26/3=41 mod 97
2/47=31 mod 97
27/62=2 mod 97
13/82=25 mod 97
25/16=44 mod 97
14/92=36 mod 97
9/87=67 mod 97
17/56=54 mod 97
13/54=20 mod 97
1/34=20 mod 97
13/79=37 mod 97
4/70=25 mod 97
13/2=55 mod 97
6/96=91 mod 97
11/94=61 mod 97
13/21=93 mod 97
25/25=1 mod 97
10/6=34 mod 97
28/70=78 mod 97
24/37=19 mod 97
28/51=50 mod 97
7/89=84 mod 97
13/60=18 mod 97
17/53=90 mod 97
20/58=94 mod 97
12/46=34 mod 97
25/22=32 mod 97
24/59=30 mod 97
15/94=92 mod 97
23/57=94 mod 97
7/83=48 mod 97
29/94=55 mod 97
2/62=72 mod 97
11/43=95 mod 97
28/67=12 mod 97
0/29=0 mod 97
8/41=83 mod 97
16/84=51 mod 97
20/75=52 mod 97
18/43=32 mod 97
26/39=33 mod 97
18/30=20 mod 97
28/8=52 mod 97
8/46=55 mod 97
20/16=74 mod 97
23/77=91 mod 97
14/42=65 mod 97
4/79=86 mod 97
16/9=88 mod 97
3/1=3 mod 97
1/59=74 mod 97
9/96=88 mod 97
2/44=75 mod 97
19/38=49 mod 97
25/17=30 mod 97
21/18=82 mod 97
26/22=10 mod 97
17/20=93 mod 97
29/26=72 mod 97
26/62=63 mod 97
5/47=29 mod 97
3/49=6 mod 97
17/69=86 mod 97
5/79=59 mod 97
10/68=3 mod 97
19/66=87 mod 97
7/78=66 mod 97
11/49=22 mod 97
16/75=61 mod 97
2/79=43 mod 97
23/3=40 mod 97
3/72=93 mod 97
8/83=41 mod 97
15/91=46 mod 97
30/29=88 mod 97
19/7=72 mod 97
1/89=12 mod 97
2/78=5 mod 97
15/60=73 mod 97
7/76=32 mod 97
12/35=53 mod 97
0/69=0 mod 97
31/16=8 mod 97
16/80=39 mod 97
6/57=92 mod 97
24/78=60 mod 97
13/76=4 mod 97
26/1=26 mod 97
2/7=28 mod 97
27/61=72 mod 97
27/81=65 mod 97
24/70=53 mod 97
23/48=51 mod 97
21/76=96 mod 97
16/36=22 mod 97
15/37=24 mod 97
16/12=66 mod 97
14/45=93 mod 97
5/34=3 mod 97
25/58=69 mod 97
4/6=33 mod 97
13/56=47 mod 97
4/65=12 mod 97
23/73=92 mod 97
28/17=53 mod 97
12/92=17 mod 97
4/88=75 mod 97
29/75=56 mod 97
20/67=64 mod 97
6/11=27 mod 97
17/74=33 mod 97
10/58=47 mod 97
15/87=47 mod 97
12/90=26 mod 97
30/24=74 mod 97
20/63=85 mod 97
16/58=17 mod 97
27/15=60 mod 97
18/44=93 mod 97
21/21=1 mod 97
0/17=0 mod 97
5/83=62 mod 97
22/27=8 mod 97
14/5=61 mod 97
24/88=62 mod 97
0/45=0 mod 97
29/71=25 mod 97
26/67=25 mod 97
6/30=39 mod 97
12/26=90 mod 97
7/64=38 mod 97
29/22=41 mod 97
8/14=56 mod 97
29/37=27 mod 97
2/27=36 mod 97
10/30=65 mod 97
25/21=52 mod 97
30/59=86 mod 97
4/24=81 mod 97
6/43=43 mod 97
30/85=46 mod 97
22/73=88 mod 97
5/33=56 mod 97
14/70=39 mod 97
23/51=48 mod 97
13/61=67 mod 97
6/37=29 mod 97
12/52=45 mod 97
7/36=46 mod 97
9/41=57 mod 97
1/56=26 mod 97
3/36=89 mod 97
21/33=80 mod 97
14/44=40 mod 97
6/14=42 mod 97
22/38=21 mod 97
31/7=46 mod 97
17/16=92 mod 97
19/17=81 mod 97
0/20=0 mod 97
21/80=33 mod 97
24/77=57 mod 97
9/78=71 mod 97
5/41=64 mod 97
13/59=89 mod 97
23/16=56 mod 97
4/92=38 mod 97
3/6=49 mod 97
12/43=86 mod 97
25/29=41 mod 97
10/60=81 mod 97
5/14=35 mod 97
14/56=73 mod 97
13/22=5 mod 97
8/16=49 mod 97
20/32=37 mod 97
13/1=13 mod 97
1/66=25 mod 97
3/71=26 mod 97
30/94=87 mod 97
3/81=18 mod 97
16/88=9 mod 97
14/53=57 mod 97
23/4=30 mod 97
8/76=92 mod 97
26/26=1 mod 97
5/21=88 mod 97
25/50=49 mod 97
9/19=26 mod 97
7/96=90 mod 97
26/7=73 mod 97
6/25=8 mod 97
1/19=46 mod 97
16/95=89 mod 97
6/89=72 mod 97
0/95=0 mod 97
0/60=0 mod 97
19/27=51 mod 97
6/38=41 mod 97
14/78=35 mod 97
3/53=33 mod 97
9/45=39 mod 97
20/44=71 mod 97
26/19=32 mod 97
23/21=75 mod 97
13/50=41 mod 97
16/22=36 mod 97
2/10=39 mod 97
9/25=12 mod 97
1/90=83 mod 97
29/2=63 mod 97
4/82=45 mod 97
6/13=90 mod 97
19/63=8 mod 97
14/58=27 mod 97
27/95=35 mod 97
5/1=5 mod 97
1/45=69 mod 97
13/17=35 mod 97
0/74=0 mod 97
11/53=24 mod 97
27/31=4 mod 97
25/42=26 mod 97
16/20=59 mod 97
18/90=39 mod 97
15/32=52 mod 97
13/36=30 mod 97
21/45=91 mod 97
26/13=2 mod 97
26/56=94 mod 97
18/32=43 mod 97
14/38=31 mod 97
18/18=1 mod 97
7/1=7 mod 97
18/17=41 mod 97
21/92=54 mod 97
13/83=6 mod 97
29/42=3 mod 97
14/75=17 mod 97
29/6=21 mod 97
7/22=40 mod 97
27/41=74 mod 97
16/65=48 mod 97
10/2=5 mod 97
1/58=92 mod 97
3/29=67 mod 97
24/41=55 mod 97
30/23=73 mod 97
8/72=54 mod 97
3/8=61 mod 97
15/40=61 mod 97
0/32=0 mod 97
29/51=31 mod 97
19/41=88 mod 97
11/22=49 mod 97
2/13=30 mod 97
9/38=13 mod 97
18/3=6 mod 97
18/63=28 mod 97
24/44=27 mod 97
18/54=65 mod 97
26/8=76 mod 97
12/57=87 mod 97
30/33=45 mod 97
2/67=84 mod 97
0/76=0 mod 97
10/55=9 mod 97
23/95=37 mod 97
13/88=74 mod 97
21/3=7 mod 97
16/87=76 mod 97
14/16=13 mod 97
8/23=13 mod 97
8/13=23 mod 97
17/30=62 mod 97
19/47=52 mod 97
15/5=3 mod 97
28/23=94 mod 97
15/86=78 mod 97
25/18=93 mod 97
0/90=0 mod 97
8/74=84 mod 97
16/53=79 mod 97
18/26=38 mod 97
4/95=95 mod 97
23/9=78 mod 97
12/20=20 mod 97
23/12=10 mod 97
14/85=15 mod 97
28/59=35 mod 97
29/56=75 mod 97
6/84=7 mod 97
19/87=66 mod 97
26/45=48 mod 97
8/5=21 mod 97
25/4=79 mod 97
16/27=94 mod 97
11/75=48 mod 97
7/9=87 mod 97
7/35=39 mod 97
10/32=67 mod 97
21/93=19 mod 97
31/19=68 mod 97
3/17=23 mod 97
18/45=78 mod 97
25/52=21 mod 97
14/8=26 mod 97
12/36=65 mod 97
29/57=89 mod 97
17/84=36 mod 97
22/65=66 mod 97
29/30=43 mod 97
6/4=50 mod 97
0/6=0 mod 97
17/49=34 mod 97
5/68=50 mod 97
10/80=85 mod 97
24/52=90 mod 97
19/90=25 mod 97
7/25=74 mod 97
8/82=90 mod 97
18/22=89 mod 97
16/82=83 mod 97
16/47=54 mod 97
5/86=26 mod 97
1/47=64 mod 97
22/4=54 mod 97
2/88=86 mod 97
18/73=72 mod 97
15/89=83 mod 97
10/81=60 mod 97
12/76=41 mod 97
19/64=20 mod 97
4/7=56 mod 97
25/86=33 mod 97
3/9=65 mod 97
11/73=44 mod 97
9/72=85 mod 97
5/20=73 mod 97
10/8=74 mod 97
23/80=50 mod 97
23/41=81 mod 97
17/78=91 mod 97
17/70=82 mod 97
11/64=32 mod 97
12/44=62 mod 97
23/84=43 mod 97
6/55=83 mod 97
5/2=51 mod 97
19/67=22 mod 97
4/81=24 mod 97
25/12=91 mod 97
23/33=83 mod 97
17/40=95 mod 97
0/57=0 mod 97
13/25=82 mod 97
6/73=24 mod 97
29/28=53 mod 97
30/60=49 mod 97
25/30=17 mod 97
20/66=15 mod 97
29/60=70 mod 97
12/28=42 mod 97
27/57=26 mod 97
30/39=53 mod 97
27/14=92 mod 97
2/20=68 mod 97
18/83=68 mod 97
21/26=12 mod 97
30/61=80 mod 97
8/1=8 mod 97
2/31=47 mod 97
17/61=13 mod 97
19/69=79 mod 97
0/5=0 mod 97
17/24=29 mod 97
4/91=64 mod 97
13/77=43 mod 97
24/33=36 mod 97
30/10=3 mod 97
3/73=12 mod 97
24/39=23 mod 97
1/55=30 mod 97
17/9=45 mod 97
22/33=33 mod 97
21/14=50 mod 97
26/58=64 mod 97
14/7=2 mod 97
6/83=55 mod 97
4/45=82 mod 97
13/68=33 mod 97
14/22=80 mod 97
25/92=92 mod 97
14/82=12 mod 97
20/6=68 mod 97
3/86=35 mod 97
22/69=20 mod 97
24/63=5 mod 97
7/72=23 mod 97
28/66=21 mod 97
25/69=58 mod 97
26/51=88 mod 97
7/46=36 mod 97
24/24=1 mod 97
11/48=75 mod 97
0/85=0 mod 97
28/79=20 mod 97
3/87=87 mod 97
24/4=6 mod 97
10/66=56 mod 97
23/65=69 mod 97
18/42=42 mod 97
29/79=90 mod 97
3/42=7 mod 97
18/66=62 mod 97
21/7=3 mod 97
21/34=32 mod 97
27/19=78 mod 97
25/90=38 mod 97
12/94=93 mod 97
19/96=78 mod 97
5/30=81 mod 97
18/71=59 mod 97
12/31=88 mod 97
29/29=1 mod 97
7/8=13 mod 97
2/53=22 mod 97
30/35=84 mod 97
6/7=84 mod 97
11/33=65 mod 97
26/87=75 mod 97
25/57=60 mod 97
4/87=19 mod 97
28/27=19 mod 97
8/43=25 mod 97
22/47=50 mod 97
9/93=22 mod 97
3/4=25 mod 97
19/36=14 mod 97
12/7=71 mod 97
12/29=74 mod 97
9/85=72 mod 97
1/38=23 mod 97
12/41=76 mod 97
20/5=4 mod 97
29/69=44 mod 97
17/42=72 mod 97
0/11=0 mod 97
6/66=53 mod 97
3/20=5 mod 97
7/40=22 mod 97
10/23=89 mod 97
6/68=60 mod 97
3/45=13 mod 97
27/24=86 mod 97
30/12=51 mod 97
8/84=74 mod 97
4/23=55 mod 97
2/55=60 mod 97
26/46=9 mod 97
18/29=14 mod 97
12/66=9 mod 97
18/86=16 mod 97
19/22=67 mod 97
24/76=82 mod 97
22/29=71 mod 97
9/61=24 mod 97
17/73=68 mod 97
5/6=17 mod 97
26/57=43 mod 97
3/61=8 mod 97
25/77=23 mod 97
6/36=81 mod 97
6/46=17 mod 97
2/28=7 mod 97
3/16=79 mod 97
20/95=87 mod 97
17/10=89 mod 97
2/76=23 mod 97
4/84=37 mod 97
20/37=32 mod 97
10/75=26 mod 97
2/19=92 mod 97
7/84=89 mod 97
14/52=4 mod 97
18/77=67 mod 97
20/41=62 mod 97
20/3=39 mod 97
12/13=83 mod 97
0/51=0 mod 97
4/37=84 mod 97
23/36=68 mod 97
24/17=87 mod 97
12/45=52 mod 97
2/32=91 mod 97
1/91=16 mod 97
11/68=13 mod 97
5/39=25 mod 97
25/47=48 mod 97
0/58=0 mod 97
12/87=57 mod 97
26/60=36 mod 97
15/39=75 mod 97
9/68=90 mod 97
12/62=44 mod 97
8/28=28 mod 97
4/28=14 mod 97
12/8=50 mod 97
22/37=74 mod 97
11/77=14 mod 97
20/64=67 mod 97
9/23=51 mod 97
28/42=33 mod 97
7/87=9 mod 97
22/83=40 mod 97
5/10=49 mod 97
30/16=14 mod 97
8/21=5 mod 97
5/15=65 mod 97
9/81=54 mod 97
29/68=96 mod 97
13/8=38 mod 97
11/54=2 mod 97
29/54=67 mod 97
15/2=56 mod 97
14/11=63 mod 97
18/15=40 mod 97
30/74=24 mod 97
22/63=45 mod 97
31/5=45 mod 97
15/72=77 mod 97
13/7=85 mod 97
10/37=16 mod 97
26/14=85 mod 97
9/44=95 mod 97
12/54=11 mod 97
3/94=96 mod 97
0/71=0 mod 97
19/12=42 mod 97
20/91=29 mod 97
20/31=82 mod 97
10/25=78 mod 97
27/10=90 mod 97
26/68=66 mod 97
10/29=94 mod 97
29/23=35 mod 97
8/15=7 mod 97
22/5=82 mod 97
0/42=0 mod 97
11/76=78 mod 97
11/90=40 mod 97
14/51=25 mod 97
11/3=36 mod 97
15/14=8 mod 97
9/5=60 mod 97
20/78=50 mod 97
24/45=7 mod 97
13/84=96 mod 97
26/23=18 mod 97
1/22=75 mod 97
14/34=86 mod 97
24/36=33 mod 97
25/27=62 mod 97
10/39=50 mod 97
19/23=43 mod 97
11/87=28 mod 97
3/67=29 mod 97
10/46=93 mod 97
13/73=52 mod 97
11/44=73 mod 97
18/57=82 mod 97
27/66=93 mod 97
20/61=21 mod 97
27/96=70 mod 97
11/51=82 mod 97
22/26=68 mod 97
7/50=37 mod 97
18/56=80 mod 97
29/41=22 mod 97
19/60=86 mod 97
15/44=29 mod 97
18/48=61 mod 97
4/49=8 mod 97
20/88=84 mod 97
24/80=10 mod 97
0/52=0 mod 97
14/54=29 mod 97
27/43=48 mod 97
2/91=32 mod 97
15/78=86 mod 97
30/38=11 mod 97
22/71=29 mod 97
14/79=10 mod 97
1/73=4 mod 97
28/94=23 mod 97
12/84=14 mod 97
4/34=80 mod 97
10/35=28 mod 97
3/24=85 mod 97
8/45=67 mod 97
16/89=95 mod 97
16/2=8 mod 97
13/30=36 mod 97
1/10=68 mod 97
26/54=40 mod 97
13/27=40 mod 97
6/95=94 mod 97
29/64=5 mod 97
7/16=55 mod 97
15/71=33 mod 97
10/90=54 mod 97
25/71=55 mod 97
9/29=7 mod 97
24/7=45 mod 97
4/85=32 mod 97
20/20=1 mod 97
5/38=18 mod 97
27/60=15 mod 97
6/49=12 mod 97
0/84=0 mod 97
8/49=16 mod 97
30/90=65 mod 97
1/32=94 mod 97
1/69=45 mod 97
27/39=38 mod 97
9/55=76 mod 97
14/90=95 mod 97
2/22=53 mod 97
29/38=85 mod 97
29/32=10 mod 97
20/7=86 mod 97
27/69=51 mod 97
10/74=8 mod 97
17/95=40 mod 97
30/89=69 mod 97
24/42=56 mod 97
14/39=70 mod 97
13/91=14 mod 97
19/39=95 mod 97
9/3=3 mod 97
13/93=21 mod 97
26/18=23 mod 97
11/10=69 mod 97
25/33=86 mod 97
7/73=28 mod 97
19/68=93 mod 97
5/76=9 mod 97
18/28=63 mod 97
3/56=78 mod 97
1/16=91 mod 97
24/8=3 mod 97
16/78=40 mod 97
1/15=13 mod 97
30/31=26 mod 97
30/63=79 mod 97
19/91=13 mod 97
29/14=9 mod 97
17/25=55 mod 97
14/33=21 mod 97
16/57=19 mod 97
1/23=38 mod 97
28/20=79 mod 97
18/58=7 mod 97
11/62=8 mod 97
29/87=65 mod 97
20/80=73 mod 97
9/40=56 mod 97
23/29=61 mod 97
22/93=43 mod 97
17/85=39 mod 97
16/62=91 mod 97
12/72=81 mod 97
15/1=15 mod 97
0/25=0 mod 97
20/34=12 mod 97
16/23=26 mod 97
24/55=41 mod 97
0/81=0 mod 97
16/60=52 mod 97
17/89=10 mod 97
8/80=68 mod 97
2/64=94 mod 97
17/72=42 mod 97
19/85=55 mod 97
23/15=8 mod 97
14/12=82 mod 97
17/38=3 mod 97
17/68=73 mod 97
2/72=62 mod 97
9/13=38 mod 97
6/50=4 mod 97
16/33=24 mod 97
9/84=59 mod 97
6/42=14 mod 97
29/86=15 mod 97
3/43=70 mod 97
